,game_name,game_url,steam_rating
7051,Verdant Skies,https://steamdb.info/app/730050/,78.21%
7052,Castlevania Anniversary Collection,https://steamdb.info/app/1018010/,78.21%
7053,OS:Path,https://steamdb.info/app/831090/,78.21%
7054,I L L U S I O N,https://steamdb.info/app/843170/,78.21%
7055,Bad Rats Show,https://steamdb.info/app/393200/,78.20%
7056,Blasted Road Terror,https://steamdb.info/app/603330/,78.20%
7057,NotCoD™,https://steamdb.info/app/435460/,78.20%
7058,Vampire's Fall: Origins,https://steamdb.info/app/1167950/,78.20%
7059,Puzzle - LINES AND KNOTS,https://steamdb.info/app/1227750/,78.19%
7060,Green Project,https://steamdb.info/app/1274490/,78.19%
7061,Manual Samuel,https://steamdb.info/app/504130/,78.18%
7062,Men of War: Red Tide,https://steamdb.info/app/3130/,78.18%
7063,Endless Space,https://steamdb.info/app/208140/,78.17%
7064,LoveKami -Divinity Stage-,https://steamdb.info/app/547340/,78.17%
7065,FREEDIVER: Triton Down,https://steamdb.info/app/995230/,78.17%
7066,Blockstorm,https://steamdb.info/app/263060/,78.17%
7067,CHKN,https://steamdb.info/app/420930/,78.17%
7068,Aurora Nights,https://steamdb.info/app/466870/,78.17%
7069,Apotheon Arena,https://steamdb.info/app/417890/,78.17%
7070,Faulty Apprentice - Fantasy Dating Sim,https://steamdb.info/app/630550/,78.16%
7071,No-brainer Heroes,https://steamdb.info/app/1097420/,78.16%
7072,Rival Megagun,https://steamdb.info/app/654100/,78.16%
7073,Final Days,https://steamdb.info/app/459830/,78.16%
7074,Little Kite,https://steamdb.info/app/610120/,78.16%
7075,PUT ANNA,https://steamdb.info/app/897760/,78.16%
7076,Secret Santa,https://steamdb.info/app/500690/,78.16%
7077,Zarya-1: Mystery on the Moon,https://steamdb.info/app/640090/,78.16%
7078,Whispering Willows,https://steamdb.info/app/288060/,78.16%
7079,Toadled,https://steamdb.info/app/521630/,78.15%
7080,Territory Idle,https://steamdb.info/app/1017100/,78.15%
7081,HammerHelm,https://steamdb.info/app/664000/,78.14%
7082,Cat or Bread?,https://steamdb.info/app/574820/,78.14%
7083,BOXVR,https://steamdb.info/app/641960/,78.14%
7084,Worlds Adrift Island Creator,https://steamdb.info/app/271920/,78.14%
7085,Startup Company,https://steamdb.info/app/606800/,78.14%
7086,Below Kryll,https://steamdb.info/app/365870/,78.14%
7087,Divination,https://steamdb.info/app/1180250/,78.13%
7088,ReThink | Evolved,https://steamdb.info/app/703500/,78.13%
7089,One Synth,https://steamdb.info/app/1014550/,78.13%
7090,Digital Paintball Redux,https://steamdb.info/app/1066610/,78.13%
7091,Back to Bed,https://steamdb.info/app/308040/,78.13%
7092,Witchkin,https://steamdb.info/app/682170/,78.13%
7093,SilverFrame(纯白星原),https://steamdb.info/app/864430/,78.13%
7094,Death Park,https://steamdb.info/app/1186030/,78.13%
7095,Kairos'Light,https://steamdb.info/app/1260960/,78.13%
7096,Zeminator,https://steamdb.info/app/1111970/,78.13%
7097,Putt-Putt and Pep's Dog on a Stick,https://steamdb.info/app/294710/,78.13%
7098,Deported 2: Build That Wall,https://steamdb.info/app/968290/,78.13%
7099,Big Thinkers 1st Grade,https://steamdb.info/app/376770/,78.13%
7100,Radiis,https://steamdb.info/app/810640/,78.13%
7101,Light Repair Team #4,https://steamdb.info/app/444530/,78.13%
7102,Duke of Defense,https://steamdb.info/app/882210/,78.13%
7103,Lost Lands: Ice Spell,https://steamdb.info/app/846690/,78.13%
7104,Dreadborne Drifters,https://steamdb.info/app/1063830/,78.13%
7105,Pestis,https://steamdb.info/app/853480/,78.13%
7106,Lord of Dwarves,https://steamdb.info/app/477900/,78.13%
7107,Wheel of Fate,https://steamdb.info/app/1105740/,78.13%
7108,Aesthetic World,https://steamdb.info/app/929000/,78.13%
7109,Lost Eden,https://steamdb.info/app/579980/,78.13%
7110,Fahrenheit: Indigo Prophecy Remastered,https://steamdb.info/app/312840/,78.12%
7111,The Convenience Store | 夜勤事件,https://steamdb.info/app/1228520/,78.12%
7112,AntVentor,https://steamdb.info/app/739190/,78.12%
7113,Bullet Sorrow VR,https://steamdb.info/app/521950/,78.12%
7114,Reign of Darkness,https://steamdb.info/app/501210/,78.12%
7115,Aeon of Sands - The Trail,https://steamdb.info/app/907820/,78.12%
7116,Raptor: Call of the Shadows (1994 Classic Edition),https://steamdb.info/app/358360/,78.12%
7117,Winter Novel,https://steamdb.info/app/485350/,78.12%
7118,Found,https://steamdb.info/app/528580/,78.12%
7119,Mini Words: Top Movies,https://steamdb.info/app/1276040/,78.11%
7120,Pozzo Jello Crusade,https://steamdb.info/app/511380/,78.11%
7121,A Snake's Tale,https://steamdb.info/app/654810/,78.11%
7122,Experience: Colorblindness,https://steamdb.info/app/979100/,78.11%
7123,ATTACK OF THE EVIL POOP,https://steamdb.info/app/1093670/,78.11%
7124,Heroes Of Maidan 2,https://steamdb.info/app/1010070/,78.11%
7125,Moonlight Basket,https://steamdb.info/app/1189200/,78.11%
7126,STUMPER,https://steamdb.info/app/1048300/,78.11%
7127,Maze Of Adventures,https://steamdb.info/app/766740/,78.11%
7128,Super Snow Fight,https://steamdb.info/app/365090/,78.11%
7129,Cube Zone,https://steamdb.info/app/834380/,78.11%
7130,Armortale,https://steamdb.info/app/1133790/,78.11%
7131,Killjoy Hunter Yuuko,https://steamdb.info/app/1148470/,78.11%
7132,Super Cucho,https://steamdb.info/app/1151180/,78.11%
7133,Trigonarium,https://steamdb.info/app/394030/,78.11%
7134,Star Crusade CCG,https://steamdb.info/app/415270/,78.11%
7135,"I, Cyborg",https://steamdb.info/app/868780/,78.11%
7136,Slash or Die 2,https://steamdb.info/app/644580/,78.11%
7137,Raifu Wars,https://steamdb.info/app/1116110/,78.11%
7138,General Horse and the Package of Doom,https://steamdb.info/app/813480/,78.11%
7139,Worm.is: The Game,https://steamdb.info/app/466910/,78.11%
7140,How to Fool a Liar King,https://steamdb.info/app/635790/,78.11%
7141,Operation Sniff,https://steamdb.info/app/1086840/,78.11%
7142,Mini Hentai Puzzles,https://steamdb.info/app/1243080/,78.11%
7143,RHEM IV: The Golden Fragments Special Edition,https://steamdb.info/app/391510/,78.11%
7144,Polychromatic,https://steamdb.info/app/384590/,78.11%
7145,Size Matters,https://steamdb.info/app/976700/,78.11%
7146,Alluna and Brie,https://steamdb.info/app/1003020/,78.11%
7147,GridIron,https://steamdb.info/app/708720/,78.10%
7148,Neon Abyss,https://steamdb.info/app/788100/,78.10%
7149,Lunar Flight,https://steamdb.info/app/208600/,78.10%
7150,放逐之地：牢笼,https://steamdb.info/app/1123400/,78.09%
7151,Arsenal of Democracy,https://steamdb.info/app/42850/,78.09%
7152,Morphies Law,https://steamdb.info/app/948960/,78.09%
7153,Cockwork Industries Complete,https://steamdb.info/app/1172940/,78.09%
7154,Split or Steal,https://steamdb.info/app/1162930/,78.09%
7155,Dead Effect 2 VR,https://steamdb.info/app/646200/,78.09%
7156,Rude Racers,https://steamdb.info/app/1099440/,78.09%
7157,TurnOn,https://steamdb.info/app/428220/,78.09%
7158,Cathedral,https://steamdb.info/app/1056180/,78.08%
7159,Thea 2: The Shattering,https://steamdb.info/app/606230/,78.08%
7160,Beyond Blue,https://steamdb.info/app/883360/,78.07%
7161,Warhammer: Vermintide 2,https://steamdb.info/app/552500/,78.07%
7162,Army Men RTS,https://steamdb.info/app/694500/,78.07%
7163,Kinoko,https://steamdb.info/app/1059120/,78.06%
7164,Volgarr the Viking,https://steamdb.info/app/247240/,78.06%
7165,Nancy Drew: The Captive Curse,https://steamdb.info/app/42220/,78.06%
7166,Conception II: Children of the Seven Stars,https://steamdb.info/app/458730/,78.05%
7167,5089: The Action RPG,https://steamdb.info/app/414510/,78.05%
7168,Halo: Spartan Strike,https://steamdb.info/app/324570/,78.05%
7169,One Deck Dungeon,https://steamdb.info/app/770100/,78.05%
7170,Nordlicht,https://steamdb.info/app/1089310/,78.04%
7171,Tokyo Babel,https://steamdb.info/app/443380/,78.04%
7172,Pleasure Puzzle:Sexy Girls,https://steamdb.info/app/934540/,78.04%
7173,VIDEOBALL,https://steamdb.info/app/277390/,78.04%
7174,Chicku,https://steamdb.info/app/443630/,78.04%
7175,The Bellows,https://steamdb.info/app/529670/,78.04%
7176,Rampage Miami,https://steamdb.info/app/1176020/,78.04%
7177,Protein for Muscle,https://steamdb.info/app/1142550/,78.03%
7178,Fantasy of Expedition 奇幻東征,https://steamdb.info/app/780670/,78.03%
7179,Tick's Tales,https://steamdb.info/app/411610/,78.03%
7180,Castlevania: Lords of Shadow – Mirror of Fate HD,https://steamdb.info/app/282530/,78.02%
7181,Offspring Fling!,https://steamdb.info/app/211360/,78.02%
7182,Don't open the doors!,https://steamdb.info/app/533950/,78.02%
7183,The Testament of Sherlock Holmes,https://steamdb.info/app/205650/,78.02%
7184,Madrobot X,https://steamdb.info/app/513610/,78.02%
7185,Dark Nights with Poe and Munro,https://steamdb.info/app/1098170/,78.02%
7186,Press F to pay respects,https://steamdb.info/app/1033880/,78.01%
7187,Virtual Rides 3,https://steamdb.info/app/515260/,78.01%
7188,SiN: Gold,https://steamdb.info/app/1313/,78.01%
7189,Love Letter,https://steamdb.info/app/926520/,78.01%
7190,ClickRaid,https://steamdb.info/app/658160/,78.01%
7191,Fork Parker's Holiday Profit Hike,https://steamdb.info/app/339120/,78.01%
7192,Eternity Warriors™ VR,https://steamdb.info/app/664090/,78.00%
7193,Her Lie I Tried To Believe,https://steamdb.info/app/806510/,78.00%
7194,Rising Kingdoms,https://steamdb.info/app/827050/,77.99%
7195,Arctic Anxiety,https://steamdb.info/app/1276470/,77.99%
7196,Touring Karts,https://steamdb.info/app/1088950/,77.99%
7197,Sokpop S04: Featherfall,https://steamdb.info/app/1214450/,77.99%
7198,Guns'n'Stories: Preface VR,https://steamdb.info/app/716260/,77.98%
7199,Hover,https://steamdb.info/app/280180/,77.98%
7200,HellCat,https://steamdb.info/app/864860/,77.98%
7201,Heroes of Might & Magic V: Hammers of Fate,https://steamdb.info/app/15380/,77.98%
7202,Cue Club 2,https://steamdb.info/app/366690/,77.98%
7203,Where the Water Tastes Like Wine,https://steamdb.info/app/447120/,77.97%
7204,World of Warships,https://steamdb.info/app/552990/,77.97%
7205,System Crash,https://steamdb.info/app/481180/,77.97%
7206,Sword Art Online Re: Hollow Fragment,https://steamdb.info/app/638650/,77.97%
7207,Cloudlands : VR Minigolf,https://steamdb.info/app/425720/,77.97%
7208,D4: Dark Dreams Don't Die,https://steamdb.info/app/358090/,77.97%
7209,Westworld Awakening,https://steamdb.info/app/1133320/,77.97%
7210,Them and Us,https://steamdb.info/app/915600/,77.97%
7211,Cognition: An Erica Reed Thriller,https://steamdb.info/app/242780/,77.96%
7212,Lost Socks: Naughty Brothers,https://steamdb.info/app/501480/,77.96%
7213,The Frosty Leaves 寒叶下的薄冰,https://steamdb.info/app/794950/,77.96%
7214,Prototype,https://steamdb.info/app/10150/,77.96%
7215,Knife Club VR,https://steamdb.info/app/699390/,77.96%
7216,Nyanco,https://steamdb.info/app/1106920/,77.96%
7217,Sorcery Jokers,https://steamdb.info/app/703730/,77.96%
7218,scram,https://steamdb.info/app/773920/,77.96%
7219,Fuego!,https://steamdb.info/app/356100/,77.96%
7220,Dr. Cares - Pet Rescue 911,https://steamdb.info/app/679770/,77.96%
7221,FATE: The Cursed King,https://steamdb.info/app/303690/,77.95%
7222,Garden of Oblivion,https://steamdb.info/app/761070/,77.95%
7223,Bullet Girls Phantasia,https://steamdb.info/app/1163590/,77.95%
7224,Aegis Defenders,https://steamdb.info/app/371140/,77.95%
7225,TAYAL,https://steamdb.info/app/818960/,77.94%
7226,Prison Princess,https://steamdb.info/app/1151740/,77.93%
7227,The Kite,https://steamdb.info/app/968700/,77.93%
7228,Inertia,https://steamdb.info/app/666330/,77.93%
7229,Miracle Fly,https://steamdb.info/app/395140/,77.93%
7230,La-Mulana,https://steamdb.info/app/230700/,77.93%
7231,Bedfellows FRENZY,https://steamdb.info/app/545430/,77.93%
7232,IMMURE,https://steamdb.info/app/932220/,77.92%
7233,C. Kane,https://steamdb.info/app/385030/,77.92%
7234,Hypership Out of Control,https://steamdb.info/app/354040/,77.92%
7235,Dungeons 2,https://steamdb.info/app/262280/,77.92%
7236,Rift Racoon,https://steamdb.info/app/1025460/,77.92%
7237,Imperium Galactica II,https://steamdb.info/app/490370/,77.92%
7238,Zombie Solitaire 2 Chapter 2,https://steamdb.info/app/623170/,77.92%
7239,Cat Lady,https://steamdb.info/app/858530/,77.92%
7240,The Final Specimen: Arrival,https://steamdb.info/app/568920/,77.92%
7241,Escape from the Princess,https://steamdb.info/app/857080/,77.92%
7242,Oniken,https://steamdb.info/app/252010/,77.92%
7243,Mystic Pillars,https://steamdb.info/app/1197030/,77.92%
7244,Titanic: Adventure Out Of Time,https://steamdb.info/app/785480/,77.92%
7245,GI Racing 2.0,https://steamdb.info/app/500750/,77.92%
7246,Valakas Story,https://steamdb.info/app/1171310/,77.91%
7247,Steel Rain,https://steamdb.info/app/387240/,77.91%
7248,Pat & Mat,https://steamdb.info/app/65710/,77.91%
7249,Stellar Interface,https://steamdb.info/app/517330/,77.90%
7250,DoomAI,https://steamdb.info/app/1065920/,77.90%
7251,Killer Chambers,https://steamdb.info/app/1040590/,77.90%
7252,Pixel Sand,https://steamdb.info/app/584880/,77.90%
7253,Approaching Infinity,https://steamdb.info/app/551620/,77.90%
7254,Grottesco Absurdus,https://steamdb.info/app/948990/,77.90%
7255,Тёмное отражение (Dark Reflection),https://steamdb.info/app/1143710/,77.90%
7256,My Coloring Book: Transport,https://steamdb.info/app/739210/,77.90%
7257,Axegend VR,https://steamdb.info/app/1153460/,77.90%
7258,Dungeon Escape VR,https://steamdb.info/app/618920/,77.90%
7259,Google Spotlight Stories: Rain or Shine,https://steamdb.info/app/714610/,77.90%
7260,Fighties,https://steamdb.info/app/362810/,77.90%
7261,Super Neptunia RPG,https://steamdb.info/app/1016960/,77.90%
7262,RUMP! - It's a Jump and Rump!,https://steamdb.info/app/348160/,77.90%
7263,Super Destronaut,https://steamdb.info/app/510250/,77.90%
7264,Burn Me Twice,https://steamdb.info/app/1283140/,77.90%
7265,Smash Party VR,https://steamdb.info/app/568690/,77.90%
7266,Multiwinia,https://steamdb.info/app/1530/,77.90%
7267,STASIS,https://steamdb.info/app/380150/,77.89%
7268,Viscera Cleanup Detail: Shadow Warrior,https://steamdb.info/app/255520/,77.89%
7269,Awkward Dimensions Redux,https://steamdb.info/app/529110/,77.88%
7270,Mobile Forces,https://steamdb.info/app/837940/,77.88%
7271,Neighborhorde,https://steamdb.info/app/446760/,77.88%
7272,Soft Body,https://steamdb.info/app/337650/,77.88%
7273,GUILTY GEAR,https://steamdb.info/app/850980/,77.88%
7274,Fallout 3 - Game of the Year Edition,https://steamdb.info/app/22370/,77.88%
7275,Endless Winter,https://steamdb.info/app/617690/,77.88%
7276,Lost Lands: Mistakes of the Past,https://steamdb.info/app/986820/,77.88%
7277,NeverBound,https://steamdb.info/app/758660/,77.88%
7278,Battlefield 4™ ,https://steamdb.info/app/1238860/,77.88%
7279,Halo: Spartan Assault,https://steamdb.info/app/277430/,77.88%
7280,Sword of the Guardian,https://steamdb.info/app/561930/,77.88%
7281,Conflict Area,https://steamdb.info/app/1343550/,77.88%
7282,Palais de Reine,https://steamdb.info/app/1023700/,77.88%
7283,Anime Artist 2: Lovely Danya,https://steamdb.info/app/1221800/,77.88%
7284,Legend of Merchant,https://steamdb.info/app/543140/,77.88%
7285,Werewolves 2: Pack Mentality,https://steamdb.info/app/1248460/,77.87%
7286,Murasaki Tsurugi,https://steamdb.info/app/865060/,77.87%
7287,Anubis' Challenge,https://steamdb.info/app/971130/,77.87%
7288,Nyanco Space,https://steamdb.info/app/1257670/,77.87%
7289,The Midnight Sanctuary,https://steamdb.info/app/610980/,77.87%
7290,PyroMind,https://steamdb.info/app/695570/,77.87%
7291,Puppet Blaster,https://steamdb.info/app/949390/,77.87%
7292,Happy Neighbors,https://steamdb.info/app/729980/,77.87%
7293,Monster's Mall,https://steamdb.info/app/1184010/,77.87%
7294,Astronarch,https://steamdb.info/app/1234940/,77.87%
7295,Lost Flame,https://steamdb.info/app/856570/,77.87%
7296,Frog Hop,https://steamdb.info/app/568490/,77.87%
7297,The Pirate: Caribbean Hunt,https://steamdb.info/app/512470/,77.87%
7298,Lost Frontier,https://steamdb.info/app/928970/,77.87%
7299,Candice DeBébé's Scandalous Secrets,https://steamdb.info/app/941540/,77.87%
7300,Mushroom 11,https://steamdb.info/app/243160/,77.87%
7301,Recourse,https://steamdb.info/app/413540/,77.87%
7302,There Was the Moon,https://steamdb.info/app/1259600/,77.87%
7303,ASHI WASH,https://steamdb.info/app/820210/,77.87%
7304,LeapII,https://steamdb.info/app/772230/,77.87%
7305,Block Party Sports,https://steamdb.info/app/384230/,77.87%
7306,Dark Data,https://steamdb.info/app/996000/,77.87%
7307,Slam Fighter II,https://steamdb.info/app/708780/,77.87%
7308,Shmup Arena,https://steamdb.info/app/1205540/,77.87%
7309,Nullum,https://steamdb.info/app/1293990/,77.87%
7310,ScribbleDude,https://steamdb.info/app/1190930/,77.87%
7311,Bright Days in Quarantine,https://steamdb.info/app/1342850/,77.87%
7312,Blast Brawl 2,https://steamdb.info/app/447980/,77.87%
7313,Star Girls,https://steamdb.info/app/842430/,77.87%
7314,Police Chase,https://steamdb.info/app/1355140/,77.87%
7315,Kult of Ktulu: Olympic,https://steamdb.info/app/586230/,77.87%
7316,Bearslayer,https://steamdb.info/app/460210/,77.87%
7317,Magic of Autumn,https://steamdb.info/app/1184450/,77.87%
7318,Proyecto Flamingo X1,https://steamdb.info/app/1230650/,77.87%
7319,A Summer with the Shiba Inu,https://steamdb.info/app/916030/,77.87%
7320,Diamond Joyce and the Secrets of Crystal Cave,https://steamdb.info/app/505400/,77.87%
7321,Factotum 90,https://steamdb.info/app/464110/,77.87%
7322,MMX: Otherworld Mystery - Expanded Edition,https://steamdb.info/app/1162760/,77.87%
7323,TERA,https://steamdb.info/app/323370/,77.87%
7324,Over My Dead Pixel,https://steamdb.info/app/1039470/,77.87%
7325,Piczle Cross Adventure,https://steamdb.info/app/1215320/,77.87%
7326,Cherry Creek,https://steamdb.info/app/1018990/,77.87%
7327,Polarity,https://steamdb.info/app/315430/,77.87%
7328,Dawn of a Soul,https://steamdb.info/app/701910/,77.87%
7329,Slinger VR,https://steamdb.info/app/609850/,77.87%
7330,Sordwin: The Evertree Saga,https://steamdb.info/app/1029130/,77.87%
7331,Xenogunner,https://steamdb.info/app/1267870/,77.87%
7332,Zeke's Peak,https://steamdb.info/app/1093800/,77.87%
7333,Last Shark Standing,https://steamdb.info/app/1157300/,77.87%
7334,Space Court,https://steamdb.info/app/1323000/,77.87%
7335,Aeronaut,https://steamdb.info/app/929740/,77.87%
7336,Brother Brother,https://steamdb.info/app/1147850/,77.87%
7337,Chuusotsu! 1.5th Graduation: The Moving Castle,https://steamdb.info/app/1148930/,77.87%
7338,Drunkenpants,https://steamdb.info/app/758280/,77.87%
7339,RUN OR FIGHT,https://steamdb.info/app/1315630/,77.87%
7340,Drone Fighters,https://steamdb.info/app/612600/,77.87%
7341,Snake vs Snake,https://steamdb.info/app/1005310/,77.87%
7342,An Interesting Journey of Monsieur PAF,https://steamdb.info/app/1276530/,77.87%
